Post ID,Permalink,Post Message,Type,Posted,reach,comment,like,share,幫別人宣傳,心情,商品,活動,社會福利、弱勢,剩食,最近議題,街賣者,街友
509931262445814_663013917137547,https://www.facebook.com/Do.you.a.flavor/posts/663013917137547,【無行過寒冬　袂有花開的彼一工 -寫在 Keep Walking 敗選之後】從被當作詐騙集團開始，人生百味非常感謝這一年以來，給予我們各種闡述理念與理想機會的各家媒體、組織與比賽；也十分感謝因為從電視上看到笨拙的刀工而報名志工、捐贈食材的你們。因為這一路上的各種支持，人生百味至今已與將近 100 位志工，共同舉辦九次的 石頭湯計畫 ，供應約 900 份餐點給街頭上有需要的人們。每一個月送上熱騰騰的一餐，並不能解決立即街友長期受到的結構性歧視與社會排除，但有賴所有認同人生百味理念、甚至付諸行動的你們，讓這社會有改變的可能。每一次的志工心得分享，或多或少都讓這個社會，多了好幾顆改變的種子。謝謝你們，讓人生百味離理想越來越接近。「為了守護咱的夢　成做更加勇敢的人」 - 發跡於學運街頭的人生百味，有了你們、有了理想，必須更加堅強、勇敢，才能一直大聲地唱著歌，直到名為希望的光線，照亮著每位生活在這座島嶼上的人們。面對敗選，人生百味除了恭喜所有入選本屆 KEEP WALKING 夢想資助計畫 的團隊之外，更要感謝所有支持人生百味的各位。謝謝你們讓我們能走進如此知名的競賽，與全台灣有夢想的人們彼此砥礪、成長，一起讓台灣變得更美好。人生百味團隊也會發揮精實創業、持續 pivot 的精神，立即檢討既有模式的缺點，使人生百味能夠發揮更大的正面影響力。「不是因為看到希望而堅持下去，而是因為堅持下去才看見希望。」請與人生百味一起，堅持初衷，實現改變社會的理想。https://www.youtube.com/watch?v=N6vRCQqOiUw,Link,4/13/1512:00上午,2076,7,87,4,,1,,,,,,,
509931262445814_663020073803598,https://www.facebook.com/Do.you.a.flavor/posts/663020073803598:0,【真的不是那麼便利】 by阿德這是有一天下班的路上，我沒有打電話與合作的街賣者約時間，就拿花生糖跟紅茶包去找他補貨，結果到達後，街賣者因當時有事就離開位置，所以我撲了個空，我也順手拍下這張照片。不像超商24小時營業的那種，代表的意思是什麼呢，我想街賣者是一種更有人味的賣店，我們有時在，有時不在，會累提早離開，會有時無法出門，有時要陪陪家人，對消費者沒那麼方便，對銷售者方便了許多。每當過年過節，其實多少有一些希望，超商裡的人也可以一起放假。,Photo,4/13/1512:00上午,2658,,138,3,,,,,,,1,,
509931262445814_662793997159539,https://www.facebook.com/Do.you.a.flavor/posts/662793997159539,【感謝報導 - 天下雜誌34周年鉅獻】非常感謝天下雜誌過去的採訪與支持，讓更多人看見石頭湯計畫、人生百味的理念和行動。https://www.youtube.com/watch?v=_yoSvQBKVTM,Link,4/12/1512:00上午,1977,1,68,5,1,,,,,,,,
509931262445814_662562203849385,https://www.facebook.com/Do.you.a.flavor/posts/662562203849385:0,【為什麼是街賣】 by 阿德每個人都想要有一份穩定的工作，因為工作除了能帶來經濟上的支持，還有心理上的自我認同。街賣，除了收入不穩定外，風吹、雨打、太陽晒，不時還被人懷疑在騙人愛心，也經常被質疑：「為什麼不去找一份穩定的工作？」但是，一份穩定的工作，不是人人都可以負擔的。有人看起來沒病沒痛，但每隔幾天就要就醫洗腎；有人無法久站或久坐；有人因為天氣變化就無法起身。試問這樣的不穩定，有多少公司可以接受？也因此，才需要選擇比較有彈性的街賣工作。吃飽，只是生活；加上尊嚴，才是生命。面對弱勢的狀態，以了解代替誤解，才能有正確的態度。---街賣者計畫簡介---結合街賣者與在地農作的計畫，提供一個更輕鬆的方法，支持為台灣努力的人、事、物，同時也讓街賣者的籃子，成為看見台灣風土的一扇窗。大圖連結:http://goo.gl/gmjg3s (yahoo維護中)線上地圖:http://goo.gl/EnyRzi,Photo,4/12/1512:00上午,4468,5,262,21,,,,,,,1,,
509931262445814_662057763899829,https://www.facebook.com/Do.you.a.flavor/posts/662057763899829,【街角的新年】by大誌銷售員 劉子承---原文載錄---多數的街友非常健談，都有作生意的基本能力，這些我在中心認識的人，陸續來販售《大誌》，時間或長或短。然而一旦他們有了收獲、有了目標，馬上就不一樣了，變的乾淨有精神。因為每個人對訊息的接收感受不一樣，總有些人說我們這樣就「不像街友」了，為什麼要「出來騙人」？原來對這些人來說，人渣跟街友畫上等號。我們要不斷的花時間說服他們：我們的確是街友，才來賣這份雜誌。我們要屈辱的背上他們心中對於街友的定義。於是有人只好髒兮兮的成為「正常」街友販售這份雜誌，也有人心有不甘的繼續最大努力，保持乾淨，直到我們的收入已經沒辦法維持我們的清潔。這簡直就像老鼠，在一個圓圈裡面努力的跑，但還是在同一個地方。,Link,4/11/1512:00上午,4896,4,253,23,,,,,,,1,,
509931262445814_662102743895331,https://www.facebook.com/Do.you.a.flavor/posts/662102743895331:0,【大家都說：厚，你們很難找內！】每個來找我們的朋友跟郵差快遞都說，這個地方有點很難找。明天開始，有了這張地圖，請大家不要驚慌不要怕！我們就在眾藝埕 【人生百味工作室】台北市大同區民生西路362巷23號2樓週三至週日，早上十點至晚上六點如果還是找不到，請call out 02-2555-9395,Photo,4/11/1512:00上午,1789,4,77,3,1,,,,,,,,
509931262445814_662011793904426,https://www.facebook.com/Do.you.a.flavor/posts/662011793904426,【明天開始，歡迎來玩 】by.剛勇終於把這不大的空間整理出個樣子。拚命塞進了石頭湯的廚具、食材、街賣試賣品、工作桌、讓路過朋友坐著休息的小空間。今天請支持流浪貓TNR計劃的募款箱也寄到了，希望盡己之力，讓街頭上的朋友，不論人貓，都能獲得多點溫暖。(持續募集各理念的DM及貼紙寄放，請私訊與我們討論。) 大家明天開始都能來找我們玩，不過還沒時間籌備開幕活動(讓我們先偷懶拖一下吧)來時可能會看到埋頭工作不理人的百味夥伴，請別見怪，直接參觀，有需要我們介紹與閒聊，直接開口就可以了:)---------------------------百味工作室開放時間週三至週日，早上十點至晚上六點(不過蠻常加班的，想晚點拜訪也可以提早打給我們確認),Photo,4/10/1512:00上午,1995,4,84,3,1,,,,,,,,
509931262445814_661779327261006,https://www.facebook.com/Do.you.a.flavor/posts/661779327261006,【匆匆四月，各種事都在默默的發生】 by 書懷人生百味的工作室即將要在大稻埕開幕了(其實落腳很久了XD)為了分擔資訊量，我們也替 石頭湯 建立了一個新的粉絲專頁。聰明如你，知道該怎麼做吧?! 4/18 我們要煮第 10 次的石頭湯了。在匆匆的四月裡，這次頗趕，但不忘我們的義務，咱們街頭見啦~石頭湯粉絲專頁 -> https://www.facebook.com/do.you.a.soup這是食材募集表單唷 -> http://j.mp/stonesoup10share這是志工報名表 -> http://j.mp/stonesoup10join,Photo,4/10/1512:00上午,2606,1,125,,,,,1,,,,,
509931262445814_661324083973197,https://www.facebook.com/Do.you.a.flavor/posts/661324083973197,【關於憤怒青年，我想說的是】by.剛勇昨日結束政大演講後，坐在附近的咖啡店工作起來。忽然聽到一桌爸媽年紀的客人，討論著自己就讀大學兒女，拒喝林鳳營行徑。耳朵不自覺豎起，想了解不同世代長輩的想法。「你知道的，大學生就一堆憤青啊。」 「我們一開始也會想說不要喝，但畢竟已經習慣了。」 「最可憐的還是那些酪農。」 「尤其是台大，一堆憤青，有必要這麼偏激嗎？」  我們從什麼時候學會了妥協？從爸媽客人的其他對話，感覺出他們是對食物有一定堅持的：要到有品味的店，喝好喝的咖啡。當過了幾十年努力，終於擁有穩定收入、不必那麼時時擔心的兒女。多少人想著的是：自己終於值得過好一點的生活了。然而為了美味，我們可以退讓多少步？用化學添加物滿足舌尖挑惕的味蕾、用無良加工食品作為飯後甜點。我們時常忙碌，在過渡期中囫圇吞下許多快速的美味。當靜下心後，思考起來才發現人類開始超越演化，成為了無機進化種：我們似乎開始不必仰賴土地孕育食糧、開始能在無菌實驗室製造新生命。我們正在與自然脫節：蔬果不可能每顆圓潤無瑕、牛奶不會如此香濃、食物久放本就會緩慢腐敗，而這便是真實生命的味道，如同我們自己，沒人生而完美，卻也不該被貼上標籤，保存期限一到就被丟棄。我們之中多少人努力了大半輩子，他們無私的為社會、為家人奉獻，像是我媽，像我阿公，像今日在咖啡店暢談的長輩客人，我發誓他們絕對值得在後半輩子過好一點的生活，真的好的那種。 咒罵著黑心食品、無良商人，濫用權力的官商甚至用藥過量的農民時，我們是否有想過，是何以造就今日的局面？自己多少該負點責任。 努力了好一陣子，每個人都值得過好一點的生活，而這「好一點」該建立在哪種價值觀上？這次，我們是否有資格拒絕妥協？ 值得被偷渡的有趣計畫：http://ppt.cc/SrIR,Status,4/9/1512:00上午,4202,1,145,5,1,,,,,,,,
509931262445814_661313800640892,https://www.facebook.com/Do.you.a.flavor/posts/661313800640892,【人生百味工作室 正式開幕倒數 3 天】誰也沒想過，幾個參加學運的好朋友會湊在一起，甚至走向租工作室、創業的道路上。因緣際會下在歷史文化底蘊極深的大稻埕落腳，從空無一物的工作室開始，買設備、刷油漆、組家具，一群人東拼西湊，也算湊出了點甚麼。本週日，工作室正式對外開放，歡迎舊雨新知們一起來玩。地址：台北市大同區民生西路 362 巷 23 號 2F(迪化街霞海城隍廟後方；近捷運北門站)https://www.youtube.com/watch?v=CdgIYU2Axpo&feature=youtu.be,Link,4/9/1512:00上午,4216,7,237,16,1,,,,,,,,
509931262445814_661249793980626,https://www.facebook.com/Do.you.a.flavor/posts/661249793980626:0,【奪回屬於我們的標誌 X 偷渡活動報名文】 這是一個絕望的年代，許多過去美好的事物都已經淍萎，永久性的環境污染與破壞、持續擴大的貧富不均，自私與不公義似乎是社會的常態，但我們始終相信，一切問題的解答都在於人心的改變。當張開眼，不再視一切的不公義為理所當然，進一步，願意伸出手，用正確的態度付出自己的力量，再進一步，踏出雙腳讓自己踏向改變的道路，原本理所當然的一切都會不一樣。透過這次活動，我們想讓更多人知道，參與可以有很多方式，許多過去我們覺得無奈卻無能為力的事情，透過大家的參與，這些事可以不一樣，我們每個人能為社會帶來的影響，其實遠比我們想像的還大。我們想奪回，屬於我們這時代做好事的態度。分享內容: iGoods X Ubag X 人生百味時間:4/25 14:00地點:門諾醫院美崙總院，信實樓4樓施桂蘭禮拜堂免費報名網址:http://goo.gl/UgplEC,Photo,4/8/1512:00上午,2292,10,79,4,,,,1,,,,,
509931262445814_661066743998931,https://www.facebook.com/Do.you.a.flavor/posts/661066743998931,"[每週三都是新的挑戰開始] by .小寶又是下著雨的週三開會日騎車淋著漸大的雨 問自己:為什麼要過去這一趟路沒有答案"" 我想不到不過去的理由今晚是工作室裝修完成後 五人齊聚的第一次會議看著逐步到位 但已快塞滿的空間 內心的充實與感觸滿是起伏想記錄每一刻 拍的不是人生百味 而是眼前的夥伴成立公司營運後 對外的接觸與應對開始頻繁也具責任但聽著夥伴的價值觀激辯 一點也不擔心 保持著初衷 想做的事情絕對永遠都是一樣的 最善良的事情就是最簡單的事情(此句擷自阿勇 因為剪影片 已背下她們所講的每一句話XD)明知 見面的次數比起朋友已多太多但每次道別的不捨感不知由何而生 這就是所謂的夥伴情誼嘛!?",Photo,4/8/1512:00上午,1777,3,55,2,1,,,,,,,,
509931262445814_660688364036769,https://www.facebook.com/Do.you.a.flavor/posts/660688364036769,【當活得很辛苦】by.剛勇因為街賣計畫，陸續認識了幾位在街頭上販賣不同商品的朋友。其中幾位是身障者，因先天疾病或後天事故導致行動不便。我們都為街賣計畫的新商品感到新奇同時緊張，我們都為將開啟的新氣象充滿期待卻不安。街賣計畫是一扇窗，開啟台灣風土以及濃厚的人情味。我們此刻是如此相近，沒有任何不同。----------------------(引用原文)我國的教育從來沒有為我們介紹各類型不同的障礙者，不理解的情況延伸成為「沒想過」的窘境，長期以來，唯有少數相關的民間團體不停地宣傳。經公職考試進入政府部門的人員，非但教育養成階段沒學習過障礙者的知識，更慘的是接下來由他們規劃的相關制度設計，自然也因此而沒想過障礙者真正的需求在哪裡。 台北市社會局許立民局長說的非常好，他說：「腦性麻痺的朋友如果能走出家門，照顧壓力就能夠逐漸下降，社會局支持自立生活，團體若對時數、限制有問題，可以提出來進行檢討；在中央法令如果沒有限制，社會局可以同意居家服務、個人助理及日間照顧時數可以互相流通，讓身障者自行搭配使用，1個月內完成檢討給予各團體正式回應。」 ----------------------人生百味 街賣計畫：http://ppt.cc/bBdA,Link,4/8/1512:00上午,2241,,107,5,,,,,,1,,,
509931262445814_660915067347432,https://www.facebook.com/Do.you.a.flavor/posts/660915067347432:0,街賣計劃試吃活動轉戰到誠品門口囉,Photo,4/8/1512:00上午,2697,5,247,5,,,,,,,1,,
509931262445814_660898737349065,https://www.facebook.com/Do.you.a.flavor/posts/660898737349065:0,【試吃延誤公告】因為阿美姊看個醫生比較晚到，所以試吃活動會比較晚進行，對提早到的朋友非常抱歉。P.S.天氣變化也太劇烈了，試吃員誤判天氣現在躲在捷運站裡面po文。,Photo,4/7/1512:00上午,1340,4,69,,,,,,,,1,,
509931262445814_660877487351190,https://www.facebook.com/Do.you.a.flavor/posts/660877487351190:0,【百味試喝快閃活動】今天下午兩點 (4/8(三) 14:00)，我們在公館一號出口跟街賣者阿美快閃試吃喔! 歡迎來找我們玩還可以吃花生糖跟喝紅茶喔，吃完就就地解散囉，yo~----友善土地的產品在這裡唷----http://on.fb.me/1E2PD3LP.S. 街賣者會根據身心狀況不定期休息，要是撲空了請不要灰心(笑)#自然會花生糖#日月潭老茶廠紅茶#兩隻手可以拿的不多#快來試吃以免像魚,Photo,4/7/1512:00上午,1380,3,50,1,,,,1,,,,,
